DISTRICT_NAME,TERRITORY_TYPE,VALUATION_SEPARATION,r2_score,log_dist_subway,log_dist_bus,TAXCLASS,num_subway_routes
Hudson Yards-Chelsea-Flatiron-Union Square,NTA,7,-0.05340283893358877,0.43262475602717,0.4018023815752706,0.05959734800416264,0.10597551439339675
Hudson Yards-Chelsea-Flatiron-Union Square,NTA,8,-0.006942853215194722,0.43802628239291036,0.3579295464463374,0.11329703436020938,0.09074713680054285
Hudson Yards-Chelsea-Flatiron-Union Square,NTA,9,0.07850262665471186,0.36932483905969077,0.38694330741756633,0.1494388136287709,0.09429303989397204
Midtown-Midtown South,NTA,0,0.8301312397597223,0.6702715808524727,0.1890699102076357,0.07916787278460585,0.0614906361552856
Midtown-Midtown South,NTA,1,0.24774967547606508,0.4307040160589379,0.4324901672020184,0.04324818244866153,0.09355763429038233
Midtown-Midtown South,NTA,2,0.19181390553263322,0.3967796637337015,0.4691540192874939,0.028737017801130055,0.10532929917767461
Midtown-Midtown South,NTA,3,0.0433955705851955,0.39283641985249046,0.46689427090324054,0.03844329531469091,0.10182601392957817
Midtown-Midtown South,NTA,4,0.36093106746799386,0.3990239249333882,0.41223033086001604,0.053372555541114995,0.13537318866548093
Midtown-Midtown South,NTA,5,0.23118948424474117,0.3429962064474167,0.43917840588541623,0.08948457325899678,0.12834081440817025
Midtown-Midtown South,NTA,6,0.19484298948987844,0.43458455255785794,0.35135586347705,0.13090485886389905,0.083154725101193
Midtown-Midtown South,NTA,7,-0.028690320632739352,0.39599993184930504,0.4151610256157078,0.07962447020366822,0.10921457233131898
Midtown-Midtown South,NTA,8,-0.05387720044426536,0.3871269518987453,0.45539291891509204,0.040305912546891205,0.11717421663927154
Midtown-Midtown South,NTA,9,0.09971873797383957,0.4504970515276859,0.39250632638441896,0.016632231093566287,0.14036439099432882
West Village,NTA,0,0.38761475115102106,0.7197193759706875,0.15306687730205576,0.07839088209086824,0.04882286463638866
West Village,NTA,1,0.14900325525086688,0.24662768499140755,0.5834089217927366,0.054975873763826164,0.11498751945202965
West Village,NTA,2,0.17638533468534956,0.35193196710057956,0.5667313337870676,0.026165760832621433,0.05517093827973137
West Village,NTA,3,0.34034545126153937,0.3836331388643119,0.47591797412656067,0.06604221032287845,0.07440667668624878
West Village,NTA,4,0.11650716793341298,0.46473509352766196,0.35744998788678883,0.07262517046038071,0.10518974812516844
West Village,NTA,5,0.21820877635882074,0.30654703251059695,0.3602411880165273,0.2367673910047502,0.09644438846812557
West Village,NTA,6,0.008139376087409111,0.4184569152130048,0.4334896395516716,0.062451526685935635,0.08560191854938783
West Village,NTA,7,-0.050940193400397016,0.4275937301325435,0.3937564387462938,0.09046689875657069,0.08818293236459204
West Village,NTA,8,-0.11430060129736908,0.413824334744122,0.4378495103929045,0.061777426775907064,0.08654872808706657
West Village,NTA,9,0.22232758765882876,0.36183641009855827,0.3155821544814923,0.25367341569926527,0.06890801972068421
Parkchester,NTA,0,-0.08787460122231883,0.43162114231782595,0.568378857682174,0.0,0.0
Parkchester,NTA,1,-0.013262625911879544,0.6442456769488619,0.3557543230511381,0.0,0.0
Parkchester,NTA,2,0.29284025988515716,0.5938105757223263,0.40618942427767374,0.0,0.0
Parkchester,NTA,3,0.2992413822847868,0.5913210830350571,0.40867891696494285,0.0,0.0
Parkchester,NTA,4,-0.08938749006603453,0.5759955730086297,0.4185486974526153,0.005455729538755003,0.0
Parkchester,NTA,5,0.019455649341089454,0.5609576719950372,0.4390423280049629,0.0,0.0
Parkchester,NTA,6,0.25892004329858287,0.6356397661457939,0.36436023385420613,0.0,0.0
Parkchester,NTA,7,0.4063196566419667,0.45223746246392793,0.5477625375360722,0.0,0.0
Parkchester,NTA,8,0.6566484156265097,0.63889370842595,0.36110629157405005,0.0,0.0
Parkchester,NTA,9,0.7697653213410375,0.1307626822254452,0.15548386886789217,0.7137534489066627,0.0
Central Harlem South,NTA,0,0.8403463306638905,0.14403237776837538,0.48982724811486883,0.3648252243488502,0.001315149767905687
Central Harlem South,NTA,1,0.2268329263652613,0.402402014897999,0.5629248611951291,0.017798353593289056,0.01687477031358286
Central Harlem South,NTA,2,0.16538804574067656,0.3916161016972428,0.5526718342142759,0.02870091144840786,0.027011152640073328
Central Harlem South,NTA,3,0.33570758392926947,0.6603433089089463,0.28263390228103585,0.020332676254086263,0.03669011255593162
Central Harlem South,NTA,4,0.17271810391221776,0.4047848239056184,0.4917547483776654,0.05728997070853398,0.046170457008182175
Central Harlem South,NTA,5,0.3011003629794966,0.5309243022574959,0.38276947807020667,0.05403573614317432,0.032270483529123255
Central Harlem South,NTA,6,0.301979833740625,0.48913871981439855,0.3345528385170277,0.12882047618637274,0.047487965482201036
Central Harlem South,NTA,7,0.026047058076818175,0.3646402044445503,0.39806365666487276,0.21111462501518868,0.026181513875388293
